author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
КРОСТ;developer;https://www.cian.ru/sale/flat/307989287/;Москва;sale;flat;45;47;4;133.1;60294300;2023;-1;Монолитный;-1;Без отделки;-1;13,9 м²;+74997153994;Хорошево-Мневники; Генерала Глаголева;14Ак1;Народное Ополчение;CRYSTAL Трилогия
Level Group;developer;https://www.cian.ru/sale/flat/308959902/;Москва;sale;flat;33;45;4;86.0;;2024;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, предчистовая, чистовая;40,3 м²;23,8 м²;+74951374693;Очаково-Матвеевское;;к4;Аминьевская;Левел Мичуринский ЖК
MR Group;developer;https://www.cian.ru/sale/flat/306068023/;Москва;sale;flat;47;57;4;97.26;60116406;2024;-1;Монолитно-кирпичный;-1;Предчистовая;-1;-1;+74951387228;Филевский парк;;;Фили;Фили Сити ЖК
INGRAD;developer;https://www.cian.ru/sale/flat/304076631/;Москва;sale;flat;15;16;4;101.6;60445264;2024;-1;Монолитный;-1;Без отделки, предчистовая;-1;11,6 м²;+74951370061;Даниловский;Г мкр;8;Автозаводская;Форивер ЖК
