author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Донстрой;developer;https://www.cian.ru/sale/flat/308969351/;Москва;sale;flat;16;26;4;105.9;42201150;2025;-1;Монолитный;-1;Без отделки, чистовая, чистовая с мебелью;55,8 м²;18,3 м²;+74951387018;Лефортово;бульвар Сенкевича;;Римская;Символ
А101;developer;https://www.cian.ru/sale/flat/306741567/;Москва;sale;flat;2;16;4;104.3;42053329;2025;-1;Монолитно-кирпичный;-1;Предчистовая, чистовая;42,7 м²;23,8 м²;+74951379043;Сокол; Зорге;25С2;Октябрьское поле;Дом на Зорге
Tekta Group;developer;https://www.cian.ru/sale/flat/301260597/;Москва;sale;flat;4;27;4;83.7;42000660;2026;-1;Монолитный;-1;Без отделки, предчистовая;56,4 м²;-1;+74951374375;Даниловский;;1;Крестьянская застава;Эра ЖК
INGRAD;developer;https://www.cian.ru/sale/flat/304079234/;Москва;sale;flat;26;29;4;115.41;42132599;2023;-1;Монолитный;-1;Без отделки, чистовая;-1;9,9 м²;+74951346251;Можайский; Петра Алексеева;14;Рабочий посёлок;КутузовGRAD II
AFI Development;developer;https://www.cian.ru/sale/flat/307109668/;Москва;sale;flat;16;53;4;114.8;43700686;2024;-1;Монолитно-кирпичный;-1;Предчистовая, чистовая;-1;-1;+74951370081;Свиблово;проезд Серебрякова;11-13к1;Ботанический сад;Afi Tower
