author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ВЫБОР;developer;https://www.cian.ru/sale/flat/300605210/;Москва;sale;flat;5;19;3;66.2;14378640;2026;-1;-1;-1;Чистовая;40 м²;8 м²;+74951377013;;;;;Академик
Plus Development;developer;https://www.cian.ru/sale/flat/302453385/;Москва;sale;flat;10;23;3;70.1;14315682;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;30 м²;19,3 м²;+74951370084;;;;Филатов Луг;Детали ЖК
А101;developer;https://www.cian.ru/sale/flat/306744336/;Москва;sale;flat;8;13;3;70.7;14634633;2025;-1;-1;-1;Без отделки;34,5 м²;12,2 м²;+74951374415;;;6.1.1;Новомосковская;Дзен-кварталы ЖК
