author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ФСК;developer;https://www.cian.ru/sale/flat/307016579/;Москва;sale;flat;2;15;3;61.98;13629402;2025;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, чистовая;40,4 м²;5,7 м²;+74951387180;;;к1;Румянцево;Движение. Говорово ЖК
А101;developer;https://www.cian.ru/sale/flat/306744790/;Москва;sale;flat;5;9;3;70.4;13688858;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;34,9 м²;12,9 м²;+74951375220;;;3.1;Толстопальцево;Родные кварталы ЖК
