author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
А101;developer;https://www.cian.ru/sale/flat/306745350/;Москва;sale;flat;5;9;3;69.8;12885073;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;-1;-1;+74951375220;;;1.2;Толстопальцево;Родные кварталы ЖК
Самолет;developer;https://www.cian.ru/sale/flat/308648197/;Москва;sale;flat;9;14;3;89.71;12827225;2025;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;51 м²;6 м²;+74951374063;;;к22;Щербинка;Остафьево ЖК
А101;developer;https://www.cian.ru/sale/flat/306744868/;Москва;sale;flat;3;10;3;66.5;13167629;2026;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;35,3 м²;13,2 м²;+74951375220;;;3.1;Толстопальцево;Родные кварталы ЖК
