author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
ПИК;developer;https://lyubertsy.cian.ru/sale/flat/306982047/;Московская Область;sale;flat;23;25;3;69.4;17794229;2025;-1;Панельный, монолитный;-1;Чистовая;34,2 м²;20,7 м²;+74951387105;;;17;Жулебино;Жулебино Парк ЖК
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/302968874/;Московская Область;sale;flat;14;24;3;77.9;17897525;2025;-1;Панельный, монолитный;-1;Без отделки, предчистовая, чистовая;42,3 м²;12,2 м²;+74951346259;Южная Битца ЖК;бульвар Южный;8;;Южная Битца
ПИК;developer;https://kotelniki.cian.ru/sale/flat/308970181/;Московская Область;sale;flat;19;25;3;88.0;17819296;2025;-1;Панельный, монолитный;-1;Чистовая;36,5 м²;24,9 м²;+74951378827;;;к11;Котельники;Кузьминский Лес ЖК
DOGMA;developer;https://reutov.cian.ru/sale/flat/294834673/;Московская Область;sale;flat;3;25;3;87.54;17887200;2026;-1;Монолитно-кирпичный;-1;Без отделки;51,2 м²;10,8 м²;+74951377142;;;;Новокосино;Эво ЖК
Риверхаус;developer;https://shchyolkovo.cian.ru/sale/flat/280751580/;Московская Область;sale;flat;6;20;3;130.6;18284000;2023;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, черновая, чистовая;55,7 м²;36,9 м²;+74951370495;;Советская ;60;Первомайская;River House
