author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
Юр-Инвест;developer;https://solnechnogorsk.cian.ru/sale/flat/296012821/;Московская Область;sale;flat;3;3;3;57.7;10386711;2018;-1;Кирпичный;-1;Без отделки;-1;-1;+74951387068;;;;;Бакеево-парк
Юр-Инвест;developer;https://solnechnogorsk.cian.ru/sale/flat/296012802/;Московская Область;sale;flat;3;3;3;58.2;10433132;2019;-1;Кирпичный;-1;Без отделки;-1;-1;+74951387068;;;к12;;Бакеево-парк
ПРОФИ-ИНВЕСТ;developer;https://pushkino.cian.ru/sale/flat/307264300/;Московская Область;sale;flat;8;25;3;67.5;10442250;2026;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая;21,5 м²;25 м²;+74996481993;;;;Медведково;Фабрикант ЖК
КОРТРОС;developer;https://odintsovo.cian.ru/sale/flat/285451190/;Московская Область;sale;flat;1;6;3;59.8;10405200;2024;-1;Монолитно-кирпичный;-1;Без отделки, предчистовая, черновая, чистовая;54,8 м²;-1;+74951374123;Рублёво-Успенское шоссе;"Минское шоссе с платной трассой и другие. Также в пешей доступности находятся две ж/д станции — ""Жаворонки"" и ""Здравница"". Дорога на электропоезде до делового центра ""Москва-Сити"" составит всего 35 минут.

Особенности ЖК:

- Малоэтажная застройка: 4-6 этажей;
- Благоустроенный пешеходный бульвар;
- Пространства для отдыха и спорта;
- Квартиры с террасами на последних этажах;
- Квартиры с отдельным входом на первых этажах;
- Внутренняя территория квартала свободна от машин;
- Безбарьерная среда;
- Помещения для хранения детских колясок и спортивного инвентаря.))";;;Равновесие
;;https://dolgoprudny.cian.ru/sale/flat/300756627/;Московская Область;sale;flat;2;23;3;52.1;10402361;2026;-1;Монолитный;-1;Без отделки, чистовая;-1;-1;+74951384886;;;;Хлебниково;Бригантина ЖК
