author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;year_of_construction;object_type;house_material_type;heating_type;finish_type;living_meters;kitchen_meters;phone;district;street;house_number;underground;residential_complex
1-й ДСК;developer;https://vidnoye.cian.ru/sale/flat/307950380/;Московская Область;sale;flat;21;24;3;80.0;16852000;2027;-1;Панельный;-1;Предчистовая, чистовая;41,1 м²;14 м²;+74951377290;;;;;1-й Южный
Самолет;developer;https://vidnoye.cian.ru/sale/flat/308661984/;Московская Область;sale;flat;13;17;3;86.8;16890999;2023;-1;Монолитно-кирпичный;-1;Без отделки, чистовая;37,9 м²;18,4 м²;+74951377321;д. Коробово; Авиаторов;5;;Горки Парк
ДЖИ ТРИ ИЛЬИНСКИЙ;developer;https://ramenskoye.cian.ru/sale/flat/306505911/;Московская Область;sale;flat;5;5;3;96.79;16839025;2026;-1;Монолитный;-1;Без отделки, чистовая;58,8 м²;-1;+74951374112;;;;;G3 Театральный
Самолет;developer;https://vidnoye.cian.ru/sale/flat/308647445/;Московская Область;sale;flat;16;17;3;86.1;16826475;2024;-1;Монолитно-кирпичный, монолитный;-1;Без отделки, чистовая;38 м²;18,5 м²;+74951387174;;;;;Пригород Лесное
Страна Девелопмент;developer;https://mytishchi.cian.ru/sale/flat/304570034/;Московская Область;sale;flat;20;25;3;74.76;17330000;2026;-1;Монолитный;-1;Черновая, чистовая;49,6 м²;7,8 м²;+74951387073;;;;Медведково;Страна.Парковая ЖК
